模型,策略,预见期,params,std_test_score,rank_test_score,mean_test_RMSE
LSTM,多步直接预测,6,"{'dropout': 0.2, 'epochs': 80, 'lr': 0.005, 'units': (64, 32)}",0.012049881471003164,39,0.7947869077010773
LSTM,多步直接预测,6,"{'dropout': 0.1, 'epochs': 80, 'lr': 0.005, 'units': (64, 32)}",0.07227066078095036,41,0.7989657644843494
LSTM,多步直接预测,6,"{'dropout': 0.1, 'epochs': 60, 'lr': 0.005, 'units': (64, 32)}",0.07227066078095036,41,0.7989657644843494
LSTM,多步直接预测,6,"{'dropout': 0.3, 'epochs': 60, 'lr': 0.005, 'units': (64,)}",0.20246719125926,43,0.8631215355899773
LSTM,多步直接预测,6,"{'dropout': 0.3, 'epochs': 80, 'lr': 0.005, 'units': (64,)}",0.20246719125926,43,0.8631215355899773
LSTM,多步直接预测,6,"{'dropout': 0.2, 'epochs': 80, 'lr': 0.005, 'units': (64,)}",0.09795299339579736,45,0.914462568104648
LSTM,多步直接预测,6,"{'dropout': 0.2, 'epochs': 60, 'lr': 0.005, 'units': (64,)}",0.09795299339579736,45,0.914462568104648
LSTM,多步直接预测,6,"{'dropout': 0.1, 'epochs': 60, 'lr': 0.005, 'units': (64,)}",0.2209343597399843,47,1.0200638394317307
LSTM,多步直接预测,6,"{'dropout': 0.1, 'epochs': 80, 'lr': 0.005, 'units': (64,)}",0.2209343597399843,47,1.0200638394317307
LSTM,多步直接预测,7,"{'dropout': 0.3, 'epochs': 80, 'lr': 0.001, 'units': (64, 32)}",0.15233219797798825,1,0.7368449907405603
LSTM,多步直接预测,7,"{'dropout': 0.3, 'epochs': 60, 'lr': 0.001, 'units': (64, 32)}",0.15233219797798825,1,0.7368449907405603
LSTM,多步直接预测,7,"{'dropout': 0.1, 'epochs': 60, 'lr': 0.005, 'units': (32, 32)}",0.12653389779049373,3,0.7461653705606306
LSTM,多步直接预测,7,"{'dropout': 0.1, 'epochs': 80, 'lr': 0.005, 'units': (32, 32)}",0.12653389779049373,3,0.7461653705606306
LSTM,多步直接预测,7,"{'dropout': 0.1, 'epochs': 80, 'lr': 0.001, 'units': (64, 32)}",0.1439869714291303,5,0.7545930925684505
LSTM,多步直接预测,7,"{'dropout': 0.1, 'epochs': 60, 'lr': 0.001, 'units': (64, 32)}",0.1439869714291303,5,0.7545930925684505
LSTM,多步直接预测,7,"{'dropout': 0.3, 'epochs': 60, 'lr': 0.005, 'units': (32, 32)}",0.12453552723613627,7,0.7634403396834637
LSTM,多步直接预测,7,"{'dropout': 0.3, 'epochs': 80, 'lr': 0.005, 'units': (32, 32)}",0.12453552723613627,7,0.7634403396834637
LSTM,多步直接预测,7,"{'dropout': 0.2, 'epochs': 80, 'lr': 0.001, 'units': (64, 32)}",0.12794658625873945,9,0.765089651445598
LSTM,多步直接预测,7,"{'dropout': 0.2, 'epochs': 60, 'lr': 0.001, 'units': (64, 32)}",0.12794658625873945,9,0.765089651445598
LSTM,多步直接预测,7,"{'dropout': 0.2, 'epochs': 60, 'lr': 0.005, 'units': (32, 32)}",0.156109142462755,11,0.7734778821129047
LSTM,多步直接预测,7,"{'dropout': 0.2, 'epochs': 80, 'lr': 0.005, 'units': (32, 32)}",0.156109142462755,11,0.7734778821129047
LSTM,多步直接预测,7,"{'dropout': 0.2, 'epochs': 80, 'lr': 0.001, 'units': (32,)}",0.15145534639303793,13,0.7740087282171753
LSTM,多步直接预测,7,"{'dropout': 0.2, 'epochs': 60, 'lr': 0.001, 'units': (32,)}",0.15145534639303793,13,0.7740087282171753
LSTM,多步直接预测,7,"{'dropout': 0.3, 'epochs': 80, 'lr': 0.001, 'units': (32,)}",0.15240549448755678,15,0.7746532574337489
LSTM,多步直接预测,7,"{'dropout': 0.3, 'epochs': 60, 'lr': 0.001, 'units': (32,)}",0.15240549448755678,15,0.7746532574337489
LSTM,多步直接预测,7,"{'dropout': 0.2, 'epochs': 60, 'lr': 0.001, 'units': (64,)}",0.16985137954089174,17,0.7759836820920376
LSTM,多步直接预测,7,"{'dropout': 0.2, 'epochs': 80, 'lr': 0.001, 'units': (64,)}",0.16985137954089174,17,0.7759836820920376
LSTM,多步直接预测,7,"{'dropout': 0.1, 'epochs': 60, 'lr': 0.001, 'units': (32,)}",0.15061887920596248,19,0.7780725539443463
LSTM,多步直接预测,7,"{'dropout': 0.1, 'epochs': 80, 'lr': 0.001, 'units': (32,)}",0.15061887920596248,19,0.7780725539443463
LSTM,多步直接预测,7,"{'dropout': 0.3, 'epochs': 60, 'lr': 0.005, 'units': (32,)}",0.1524754579088612,21,0.7789499151638862
LSTM,多步直接预测,7,"{'dropout': 0.3, 'epochs': 80, 'lr': 0.005, 'units': (32,)}",0.1524754579088612,21,0.7789499151638862
LSTM,多步直接预测,7,"{'dropout': 0.1, 'epochs': 80, 'lr': 0.001, 'units': (64,)}",0.1747449539230023,23,0.7821860432408626
LSTM,多步直接预测,7,"{'dropout': 0.1, 'epochs': 60, 'lr': 0.001, 'units': (64,)}",0.1747449539230023,23,0.7821860432408626
LSTM,多步直接预测,7,"{'dropout': 0.2, 'epochs': 80, 'lr': 0.005, 'units': (32,)}",0.12128462312559377,25,0.7876528503123074
LSTM,多步直接预测,7,"{'dropout': 0.2, 'epochs': 60, 'lr': 0.005, 'units': (32,)}",0.12128462312559377,25,0.7876528503123074
LSTM,多步直接预测,7,"{'dropout': 0.3, 'epochs': 60, 'lr': 0.001, 'units': (32, 32)}",0.1657461562961577,27,0.7912258860035862
LSTM,多步直接预测,7,"{'dropout': 0.3, 'epochs': 80, 'lr': 0.001, 'units': (32, 32)}",0.1657461562961577,27,0.7912258860035862
LSTM,多步直接预测,7,"{'dropout': 0.3, 'epochs': 80, 'lr': 0.001, 'units': (64,)}",0.17534504022716316,29,0.7919691994451142
LSTM,多步直接预测,7,"{'dropout': 0.3, 'epochs': 60, 'lr': 0.001, 'units': (64,)}",0.17534504022716316,29,0.7919691994451142
LSTM,多步直接预测,7,"{'dropout': 0.2, 'epochs': 60, 'lr': 0.001, 'units': (32, 32)}",0.16968517922253096,31,0.7939424197404298
LSTM,多步直接预测,7,"{'dropout': 0.2, 'epochs': 80, 'lr': 0.001, 'units': (32, 32)}",0.16968517922253096,31,0.7939424197404298
LSTM,多步直接预测,7,"{'dropout': 0.1, 'epochs': 80, 'lr': 0.005, 'units': (32,)}",0.13577194237489731,33,0.7947692410682005
LSTM,多步直接预测,7,"{'dropout': 0.1, 'epochs': 60, 'lr': 0.005, 'units': (32,)}",0.13577194237489731,33,0.7947692410682005
LSTM,多步直接预测,7,"{'dropout': 0.1, 'epochs': 60, 'lr': 0.001, 'units': (32, 32)}",0.15576853457403195,35,0.7999936485511644
LSTM,多步直接预测,7,"{'dropout': 0.1, 'epochs': 80, 'lr': 0.001, 'units': (32, 32)}",0.15576853457403195,35,0.7999936485511644
LSTM,多步直接预测,7,"{'dropout': 0.2, 'epochs': 60, 'lr': 0.005, 'units': (64, 32)}",0.05125982413508188,37,0.8052308531996489
LSTM,多步直接预测,7,"{'dropout': 0.2, 'epochs': 80, 'lr': 0.005, 'units': (64, 32)}",0.05125982413508188,37,0.8052308531996489
LSTM,多步直接预测,7,"{'dropout': 0.3, 'epochs': 80, 'lr': 0.005, 'units': (64,)}",0.19150478177834843,39,0.8122125132354308
LSTM,多步直接预测,7,"{'dropout': 0.3, 'epochs': 60, 'lr': 0.005, 'units': (64,)}",0.19150478177834843,39,0.8122125132354308
LSTM,多步直接预测,7,"{'dropout': 0.3, 'epochs': 60, 'lr': 0.005, 'units': (64, 32)}",0.06073699134036954,41,0.8197123580378997
LSTM,多步直接预测,7,"{'dropout': 0.3, 'epochs': 80, 'lr': 0.005, 'units': (64, 32)}",0.06073699134036954,41,0.8197123580378997
LSTM,多步直接预测,7,"{'dropout': 0.1, 'epochs': 80, 'lr': 0.005, 'units': (64, 32)}",0.06973372430985972,43,0.8218892217106287
LSTM,多步直接预测,7,"{'dropout': 0.1, 'epochs': 60, 'lr': 0.005, 'units': (64, 32)}",0.06973372430985972,43,0.8218892217106287
LSTM,多步直接预测,7,"{'dropout': 0.2, 'epochs': 80, 'lr': 0.005, 'units': (64,)}",0.19686587636365516,45,0.9378122032415667
LSTM,多步直接预测,7,"{'dropout': 0.2, 'epochs': 60, 'lr': 0.005, 'units': (64,)}",0.19686587636365516,45,0.9378122032415667
LSTM,多步直接预测,7,"{'dropout': 0.1, 'epochs': 60, 'lr': 0.005, 'units': (64,)}",0.29756684335895756,47,1.0571340425265399
LSTM,多步直接预测,7,"{'dropout': 0.1, 'epochs': 80, 'lr': 0.005, 'units': (64,)}",0.29756684335895756,47,1.0571340425265399
LSTM,多输出预测,1,"{'dropout': 0.3, 'epochs': 80, 'lr': 0.005, 'units': (32,)}",0.09865654414687453,1,0.7111932410086025
LSTM,多输出预测,1,"{'dropout': 0.3, 'epochs': 60, 'lr': 0.005, 'units': (32,)}",0.09865654414687453,1,0.7111932410086025
LSTM,多输出预测,1,"{'dropout': 0.2, 'epochs': 80, 'lr': 0.005, 'units': (32,)}",0.1366095839114308,3,0.7272626140420173
LSTM,多输出预测,1,"{'dropout': 0.2, 'epochs': 60, 'lr': 0.005, 'units': (32,)}",0.1366095839114308,3,0.7272626140420173
LSTM,多输出预测,1,"{'dropout': 0.3, 'epochs': 60, 'lr': 0.005, 'units': (32, 32)}",0.0931018886588263,5,0.7324562134397185
LSTM,多输出预测,1,"{'dropout': 0.3, 'epochs': 80, 'lr': 0.005, 'units': (32, 32)}",0.0931018886588263,5,0.7324562134397185
LSTM,多输出预测,1,"{'dropout': 0.3, 'epochs': 80, 'lr': 0.005, 'units': (64,)}",0.13680106846357723,7,0.7402048581500159
LSTM,多输出预测,1,"{'dropout': 0.3, 'epochs': 60, 'lr': 0.005, 'units': (64,)}",0.13680106846357723,7,0.7402048581500159
LSTM,多输出预测,1,"{'dropout': 0.2, 'epochs': 60, 'lr': 0.005, 'units': (64,)}",0.14627054861415975,9,0.7408891940225065
LSTM,多输出预测,1,"{'dropout': 0.2, 'epochs': 80, 'lr': 0.005, 'units': (64,)}",0.14627054861415975,9,0.7408891940225065
LSTM,多输出预测,1,"{'dropout': 0.1, 'epochs': 60, 'lr': 0.005, 'units': (64, 32)}",0.1317907016268522,11,0.7485173991692085
LSTM,多输出预测,1,"{'dropout': 0.1, 'epochs': 80, 'lr': 0.005, 'units': (64, 32)}",0.1317907016268522,11,0.7485173991692085
LSTM,多输出预测,1,"{'dropout': 0.1, 'epochs': 80, 'lr': 0.005, 'units': (64,)}",0.12660319436133408,13,0.7507926648766023
LSTM,多输出预测,1,"{'dropout': 0.1, 'epochs': 60, 'lr': 0.005, 'units': (64,)}",0.12660319436133408,13,0.7507926648766023
LSTM,多输出预测,1,"{'dropout': 0.1, 'epochs': 60, 'lr': 0.005, 'units': (32,)}",0.135257303931769,15,0.752814355161155
LSTM,多输出预测,1,"{'dropout': 0.1, 'epochs': 80, 'lr': 0.005, 'units': (32,)}",0.135257303931769,15,0.752814355161155
LSTM,多输出预测,1,"{'dropout': 0.2, 'epochs': 80, 'lr': 0.005, 'units': (32, 32)}",0.11492625956951762,17,0.7594510575176875
LSTM,多输出预测,1,"{'dropout': 0.2, 'epochs': 60, 'lr': 0.005, 'units': (32, 32)}",0.11492625956951762,17,0.7594510575176875
LSTM,多输出预测,1,"{'dropout': 0.2, 'epochs': 60, 'lr': 0.005, 'units': (64, 32)}",0.12736112405511513,19,0.765337553298458
LSTM,多输出预测,1,"{'dropout': 0.2, 'epochs': 80, 'lr': 0.005, 'units': (64, 32)}",0.12736112405511513,19,0.765337553298458
LSTM,多输出预测,1,"{'dropout': 0.3, 'epochs': 60, 'lr': 0.001, 'units': (64, 32)}",0.16124110855791113,21,0.7682654380823791
LSTM,多输出预测,1,"{'dropout': 0.3, 'epochs': 80, 'lr': 0.001, 'units': (64, 32)}",0.16124110855791113,21,0.7682654380823791
LSTM,多输出预测,1,"{'dropout': 0.1, 'epochs': 80, 'lr': 0.005, 'units': (32, 32)}",0.1483608304059102,23,0.7685819589238797
LSTM,多输出预测,1,"{'dropout': 0.1, 'epochs': 60, 'lr': 0.005, 'units': (32, 32)}",0.1483608304059102,23,0.7685819589238797
LSTM,多输出预测,1,"{'dropout': 0.1, 'epochs': 60, 'lr': 0.001, 'units': (64, 32)}",0.14636782710346263,25,0.7720511154300951
LSTM,多输出预测,1,"{'dropout': 0.1, 'epochs': 80, 'lr': 0.001, 'units': (64, 32)}",0.14636782710346263,25,0.7720511154300951
LSTM,多输出预测,1,"{'dropout': 0.2, 'epochs': 80, 'lr': 0.001, 'units': (64, 32)}",0.14804283310819258,27,0.7790206143231168
LSTM,多输出预测,1,"{'dropout': 0.2, 'epochs': 60, 'lr': 0.001, 'units': (64, 32)}",0.14804283310819258,27,0.7790206143231168
LSTM,多输出预测,1,"{'dropout': 0.2, 'epochs': 60, 'lr': 0.001, 'units': (64,)}",0.212053190827597,29,0.7830857314764407
LSTM,多输出预测,1,"{'dropout': 0.2, 'epochs': 80, 'lr': 0.001, 'units': (64,)}",0.212053190827597,29,0.7830857314764407
LSTM,多输出预测,1,"{'dropout': 0.1, 'epochs': 80, 'lr': 0.001, 'units': (64,)}",0.2122927605437176,31,0.7901454485038002
LSTM,多输出预测,1,"{'dropout': 0.1, 'epochs': 60, 'lr': 0.001, 'units': (64,)}",0.2122927605437176,31,0.7901454485038002
LSTM,多输出预测,1,"{'dropout': 0.3, 'epochs': 80, 'lr': 0.001, 'units': (64,)}",0.20961380254377834,33,0.7965115040147323
LSTM,多输出预测,1,"{'dropout': 0.3, 'epochs': 60, 'lr': 0.001, 'units': (64,)}",0.20961380254377834,33,0.7965115040147323
LSTM,多输出预测,1,"{'dropout': 0.3, 'epochs': 60, 'lr': 0.005, 'units': (64, 32)}",0.1456228010338688,35,0.8063489735967316
LSTM,多输出预测,1,"{'dropout': 0.3, 'epochs': 80, 'lr': 0.005, 'units': (64, 32)}",0.1456228010338688,35,0.8063489735967316
LSTM,多输出预测,1,"{'dropout': 0.2, 'epochs': 60, 'lr': 0.001, 'units': (32, 32)}",0.15930372614583677,37,0.8112217258575004
LSTM,多输出预测,1,"{'dropout': 0.2, 'epochs': 80, 'lr': 0.001, 'units': (32, 32)}",0.15930372614583677,37,0.8112217258575004
LSTM,多输出预测,1,"{'dropout': 0.3, 'epochs': 80, 'lr': 0.001, 'units': (32,)}",0.20389473341783157,39,0.813535736312395
LSTM,多输出预测,1,"{'dropout': 0.3, 'epochs': 60, 'lr': 0.001, 'units': (32,)}",0.20389473341783157,39,0.813535736312395
LSTM,多输出预测,1,"{'dropout': 0.2, 'epochs': 80, 'lr': 0.001, 'units': (32,)}",0.20306288171825798,41,0.8139167715764817
LSTM,多输出预测,1,"{'dropout': 0.2, 'epochs': 60, 'lr': 0.001, 'units': (32,)}",0.20306288171825798,41,0.8139167715764817
LSTM,多输出预测,1,"{'dropout': 0.1, 'epochs': 80, 'lr': 0.001, 'units': (32,)}",0.20698975257941718,43,0.8153820042796242
LSTM,多输出预测,1,"{'dropout': 0.1, 'epochs': 60, 'lr': 0.001, 'units': (32,)}",0.20698975257941718,43,0.8153820042796242
LSTM,多输出预测,1,"{'dropout': 0.3, 'epochs': 60, 'lr': 0.001, 'units': (32, 32)}",0.13520877703136383,45,0.8242461743123504
LSTM,多输出预测,1,"{'dropout': 0.3, 'epochs': 80, 'lr': 0.001, 'units': (32, 32)}",0.13520877703136383,45,0.8242461743123504
LSTM,多输出预测,1,"{'dropout': 0.1, 'epochs': 60, 'lr': 0.001, 'units': (32, 32)}",0.1415496922250689,47,0.8244423678434144
LSTM,多输出预测,1,"{'dropout': 0.1, 'epochs': 80, 'lr': 0.001, 'units': (32, 32)}",0.1415496922250689,47,0.8244423678434144
LSTM,多输出预测,2,"{'dropout': 0.3, 'epochs': 80, 'lr': 0.005, 'units': (32,)}",0.09865654414687453,1,0.7111932410086025
LSTM,多输出预测,2,"{'dropout': 0.3, 'epochs': 60, 'lr': 0.005, 'units': (32,)}",0.09865654414687453,1,0.7111932410086025
LSTM,多输出预测,2,"{'dropout': 0.2, 'epochs': 80, 'lr': 0.005, 'units': (32,)}",0.1366095839114308,3,0.7272626140420173
LSTM,多输出预测,2,"{'dropout': 0.2, 'epochs': 60, 'lr': 0.005, 'units': (32,)}",0.1366095839114308,3,0.7272626140420173
LSTM,多输出预测,2,"{'dropout': 0.3, 'epochs': 60, 'lr': 0.005, 'units': (32, 32)}",0.0931018886588263,5,0.7324562134397185
LSTM,多输出预测,2,"{'dropout': 0.3, 'epochs': 80, 'lr': 0.005, 'units': (32, 32)}",0.0931018886588263,5,0.7324562134397185
LSTM,多输出预测,2,"{'dropout': 0.3, 'epochs': 80, 'lr': 0.005, 'units': (64,)}",0.13680106846357723,7,0.7402048581500159
LSTM,多输出预测,2,"{'dropout': 0.3, 'epochs': 60, 'lr': 0.005, 'units': (64,)}",0.13680106846357723,7,0.7402048581500159
LSTM,多输出预测,2,"{'dropout': 0.2, 'epochs': 60, 'lr': 0.005, 'units': (64,)}",0.14627054861415975,9,0.7408891940225065
LSTM,多输出预测,2,"{'dropout': 0.2, 'epochs': 80, 'lr': 0.005, 'units': (64,)}",0.14627054861415975,9,0.7408891940225065
LSTM,多输出预测,2,"{'dropout': 0.1, 'epochs': 60, 'lr': 0.005, 'units': (64, 32)}",0.1317907016268522,11,0.7485173991692085
LSTM,多输出预测,2,"{'dropout': 0.1, 'epochs': 80, 'lr': 0.005, 'units': (64, 32)}",0.1317907016268522,11,0.7485173991692085
LSTM,多输出预测,2,"{'dropout': 0.1, 'epochs': 80, 'lr': 0.005, 'units': (64,)}",0.12660319436133408,13,0.7507926648766023
LSTM,多输出预测,2,"{'dropout': 0.1, 'epochs': 60, 'lr': 0.005, 'units': (64,)}",0.12660319436133408,13,0.7507926648766023
LSTM,多输出预测,2,"{'dropout': 0.1, 'epochs': 60, 'lr': 0.005, 'units': (32,)}",0.135257303931769,15,0.752814355161155
LSTM,多输出预测,2,"{'dropout': 0.1, 'epochs': 80, 'lr': 0.005, 'units': (32,)}",0.135257303931769,15,0.752814355161155
LSTM,多输出预测,2,"{'dropout': 0.2, 'epochs': 80, 'lr': 0.005, 'units': (32, 32)}",0.11492625956951762,17,0.7594510575176875
LSTM,多输出预测,2,"{'dropout': 0.2, 'epochs': 60, 'lr': 0.005, 'units': (32, 32)}",0.11492625956951762,17,0.7594510575176875
LSTM,多输出预测,2,"{'dropout': 0.2, 'epochs': 60, 'lr': 0.005, 'units': (64, 32)}",0.12736112405511513,19,0.765337553298458
LSTM,多输出预测,2,"{'dropout': 0.2, 'epochs': 80, 'lr': 0.005, 'units': (64, 32)}",0.12736112405511513,19,0.765337553298458
LSTM,多输出预测,2,"{'dropout': 0.3, 'epochs': 60, 'lr': 0.001, 'units': (64, 32)}",0.16124110855791113,21,0.7682654380823791
LSTM,多输出预测,2,"{'dropout': 0.3, 'epochs': 80, 'lr': 0.001, 'units': (64, 32)}",0.16124110855791113,21,0.7682654380823791
LSTM,多输出预测,2,"{'dropout': 0.1, 'epochs': 80, 'lr': 0.005, 'units': (32, 32)}",0.1483608304059102,23,0.7685819589238797
LSTM,多输出预测,2,"{'dropout': 0.1, 'epochs': 60, 'lr': 0.005, 'units': (32, 32)}",0.1483608304059102,23,0.7685819589238797
LSTM,多输出预测,2,"{'dropout': 0.1, 'epochs': 60, 'lr': 0.001, 'units': (64, 32)}",0.14636782710346263,25,0.7720511154300951
LSTM,多输出预测,2,"{'dropout': 0.1, 'epochs': 80, 'lr': 0.001, 'units': (64, 32)}",0.14636782710346263,25,0.7720511154300951
LSTM,多输出预测,2,"{'dropout': 0.2, 'epochs': 80, 'lr': 0.001, 'units': (64, 32)}",0.14804283310819258,27,0.7790206143231168
LSTM,多输出预测,2,"{'dropout': 0.2, 'epochs': 60, 'lr': 0.001, 'units': (64, 32)}",0.14804283310819258,27,0.7790206143231168
LSTM,多输出预测,2,"{'dropout': 0.2, 'epochs': 60, 'lr': 0.001, 'units': (64,)}",0.212053190827597,29,0.7830857314764407
LSTM,多输出预测,2,"{'dropout': 0.2, 'epochs': 80, 'lr': 0.001, 'units': (64,)}",0.212053190827597,29,0.7830857314764407
LSTM,多输出预测,2,"{'dropout': 0.1, 'epochs': 80, 'lr': 0.001, 'units': (64,)}",0.2122927605437176,31,0.7901454485038002
LSTM,多输出预测,2,"{'dropout': 0.1, 'epochs': 60, 'lr': 0.001, 'units': (64,)}",0.2122927605437176,31,0.7901454485038002
LSTM,多输出预测,2,"{'dropout': 0.3, 'epochs': 80, 'lr': 0.001, 'units': (64,)}",0.20961380254377834,33,0.7965115040147323
LSTM,多输出预测,2,"{'dropout': 0.3, 'epochs': 60, 'lr': 0.001, 'units': (64,)}",0.20961380254377834,33,0.7965115040147323
LSTM,多输出预测,2,"{'dropout': 0.3, 'epochs': 60, 'lr': 0.005, 'units': (64, 32)}",0.1456228010338688,35,0.8063489735967316
LSTM,多输出预测,2,"{'dropout': 0.3, 'epochs': 80, 'lr': 0.005, 'units': (64, 32)}",0.1456228010338688,35,0.8063489735967316
LSTM,多输出预测,2,"{'dropout': 0.2, 'epochs': 60, 'lr': 0.001, 'units': (32, 32)}",0.15930372614583677,37,0.8112217258575004
LSTM,多输出预测,2,"{'dropout': 0.2, 'epochs': 80, 'lr': 0.001, 'units': (32, 32)}",0.15930372614583677,37,0.8112217258575004
LSTM,多输出预测,2,"{'dropout': 0.3, 'epochs': 80, 'lr': 0.001, 'units': (32,)}",0.20389473341783157,39,0.813535736312395
LSTM,多输出预测,2,"{'dropout': 0.3, 'epochs': 60, 'lr': 0.001, 'units': (32,)}",0.20389473341783157,39,0.813535736312395
LSTM,多输出预测,2,"{'dropout': 0.2, 'epochs': 80, 'lr': 0.001, 'units': (32,)}",0.20306288171825798,41,0.8139167715764817
LSTM,多输出预测,2,"{'dropout': 0.2, 'epochs': 60, 'lr': 0.001, 'units': (32,)}",0.20306288171825798,41,0.8139167715764817
LSTM,多输出预测,2,"{'dropout': 0.1, 'epochs': 80, 'lr': 0.001, 'units': (32,)}",0.20698975257941718,43,0.8153820042796242
LSTM,多输出预测,2,"{'dropout': 0.1, 'epochs': 60, 'lr': 0.001, 'units': (32,)}",0.20698975257941718,43,0.8153820042796242
LSTM,多输出预测,2,"{'dropout': 0.3, 'epochs': 60, 'lr': 0.001, 'units': (32, 32)}",0.13520877703136383,45,0.8242461743123504
LSTM,多输出预测,2,"{'dropout': 0.3, 'epochs': 80, 'lr': 0.001, 'units': (32, 32)}",0.13520877703136383,45,0.8242461743123504
LSTM,多输出预测,2,"{'dropout': 0.1, 'epochs': 60, 'lr': 0.001, 'units': (32, 32)}",0.1415496922250689,47,0.8244423678434144
LSTM,多输出预测,2,"{'dropout': 0.1, 'epochs': 80, 'lr': 0.001, 'units': (32, 32)}",0.1415496922250689,47,0.8244423678434144
LSTM,多输出预测,3,"{'dropout': 0.3, 'epochs': 80, 'lr': 0.005, 'units': (32,)}",0.09865654414687453,1,0.7111932410086025
LSTM,多输出预测,3,"{'dropout': 0.3, 'epochs': 60, 'lr': 0.005, 'units': (32,)}",0.09865654414687453,1,0.7111932410086025
LSTM,多输出预测,3,"{'dropout': 0.2, 'epochs': 80, 'lr': 0.005, 'units': (32,)}",0.1366095839114308,3,0.7272626140420173
LSTM,多输出预测,3,"{'dropout': 0.2, 'epochs': 60, 'lr': 0.005, 'units': (32,)}",0.1366095839114308,3,0.7272626140420173
LSTM,多输出预测,3,"{'dropout': 0.3, 'epochs': 60, 'lr': 0.005, 'units': (32, 32)}",0.0931018886588263,5,0.7324562134397185
LSTM,多输出预测,3,"{'dropout': 0.3, 'epochs': 80, 'lr': 0.005, 'units': (32, 32)}",0.0931018886588263,5,0.7324562134397185
LSTM,多输出预测,3,"{'dropout': 0.3, 'epochs': 80, 'lr': 0.005, 'units': (64,)}",0.13680106846357723,7,0.7402048581500159
LSTM,多输出预测,3,"{'dropout': 0.3, 'epochs': 60, 'lr': 0.005, 'units': (64,)}",0.13680106846357723,7,0.7402048581500159
LSTM,多输出预测,3,"{'dropout': 0.2, 'epochs': 60, 'lr': 0.005, 'units': (64,)}",0.14627054861415975,9,0.7408891940225065
LSTM,多输出预测,3,"{'dropout': 0.2, 'epochs': 80, 'lr': 0.005, 'units': (64,)}",0.14627054861415975,9,0.7408891940225065
LSTM,多输出预测,3,"{'dropout': 0.1, 'epochs': 60, 'lr': 0.005, 'units': (64, 32)}",0.1317907016268522,11,0.7485173991692085
LSTM,多输出预测,3,"{'dropout': 0.1, 'epochs': 80, 'lr': 0.005, 'units': (64, 32)}",0.1317907016268522,11,0.7485173991692085
LSTM,多输出预测,3,"{'dropout': 0.1, 'epochs': 80, 'lr': 0.005, 'units': (64,)}",0.12660319436133408,13,0.7507926648766023
LSTM,多输出预测,3,"{'dropout': 0.1, 'epochs': 60, 'lr': 0.005, 'units': (64,)}",0.12660319436133408,13,0.7507926648766023
LSTM,多输出预测,3,"{'dropout': 0.1, 'epochs': 60, 'lr': 0.005, 'units': (32,)}",0.135257303931769,15,0.752814355161155
LSTM,多输出预测,3,"{'dropout': 0.1, 'epochs': 80, 'lr': 0.005, 'units': (32,)}",0.135257303931769,15,0.752814355161155
LSTM,多输出预测,3,"{'dropout': 0.2, 'epochs': 80, 'lr': 0.005, 'units': (32, 32)}",0.11492625956951762,17,0.7594510575176875
LSTM,多输出预测,3,"{'dropout': 0.2, 'epochs': 60, 'lr': 0.005, 'units': (32, 32)}",0.11492625956951762,17,0.7594510575176875
LSTM,多输出预测,3,"{'dropout': 0.2, 'epochs': 60, 'lr': 0.005, 'units': (64, 32)}",0.12736112405511513,19,0.765337553298458
LSTM,多输出预测,3,"{'dropout': 0.2, 'epochs': 80, 'lr': 0.005, 'units': (64, 32)}",0.12736112405511513,19,0.765337553298458
LSTM,多输出预测,3,"{'dropout': 0.3, 'epochs': 60, 'lr': 0.001, 'units': (64, 32)}",0.16124110855791113,21,0.7682654380823791
LSTM,多输出预测,3,"{'dropout': 0.3, 'epochs': 80, 'lr': 0.001, 'units': (64, 32)}",0.16124110855791113,21,0.7682654380823791
LSTM,多输出预测,3,"{'dropout': 0.1, 'epochs': 80, 'lr': 0.005, 'units': (32, 32)}",0.1483608304059102,23,0.7685819589238797
LSTM,多输出预测,3,"{'dropout': 0.1, 'epochs': 60, 'lr': 0.005, 'units': (32, 32)}",0.1483608304059102,23,0.7685819589238797
LSTM,多输出预测,3,"{'dropout': 0.1, 'epochs': 60, 'lr': 0.001, 'units': (64, 32)}",0.14636782710346263,25,0.7720511154300951
LSTM,多输出预测,3,"{'dropout': 0.1, 'epochs': 80, 'lr': 0.001, 'units': (64, 32)}",0.14636782710346263,25,0.7720511154300951
LSTM,多输出预测,3,"{'dropout': 0.2, 'epochs': 80, 'lr': 0.001, 'units': (64, 32)}",0.14804283310819258,27,0.7790206143231168
LSTM,多输出预测,3,"{'dropout': 0.2, 'epochs': 60, 'lr': 0.001, 'units': (64, 32)}",0.14804283310819258,27,0.7790206143231168
LSTM,多输出预测,3,"{'dropout': 0.2, 'epochs': 60, 'lr': 0.001, 'units': (64,)}",0.212053190827597,29,0.7830857314764407
LSTM,多输出预测,3,"{'dropout': 0.2, 'epochs': 80, 'lr': 0.001, 'units': (64,)}",0.212053190827597,29,0.7830857314764407
LSTM,多输出预测,3,"{'dropout': 0.1, 'epochs': 80, 'lr': 0.001, 'units': (64,)}",0.2122927605437176,31,0.7901454485038002
LSTM,多输出预测,3,"{'dropout': 0.1, 'epochs': 60, 'lr': 0.001, 'units': (64,)}",0.2122927605437176,31,0.7901454485038002
